21.0;6.8;64.9
21.0;6.8;65.1
21.0;6.8;64.9
21.0;6.8;64.4
21.0;6.8;64.6
22.0;6.8;65.0
23.0;6.8;64.8
23.0;6.8;64.7
23.0;6.8;65.0
22.0;6.8;65.3
22.0;6.8;65.4
22.0;6.8;64.7
22.0;6.8;65.2
21.0;6.8;64.4
20.0;6.8;64.5
21.0;6.8;67.7
21.0;6.8;67.2
23.0;6.8;65.4
22.0;6.8;69.0
23.0;6.8;63.2
25.0;6.8;61.3
23.0;6.8;64.8
24.0;6.8;65.3
24.0;6.8;65.3
24.0;6.8;65.3
22.0;6.8;65.0
21.0;6.8;63.9
22.0;6.8;63.7
22.0;6.8;64.6
21.0;6.8;63.3
21.0;6.8;65.1
22.0;6.8;62.7
22.0;6.8;62.2
22.0;6.8;61.9
21.0;6.8;64.0
21.0;6.8;64.0
21.0;6.8;62.8
21.0;6.8;65.4
20.0;6.8;64.7
20.0;6.8;65.2
21.0;6.8;64.4
21.0;6.8;64.5
22.0;6.8;67.7
21.0;6.8;65.2
22.0;6.8;62.9
21.0;6.8;64.5
21.0;6.8;65.9
22.0;6.8;66.4
22.0;6.8;66.8
22.0;6.8;62.0
23.0;6.8;63.8
23.0;6.8;64.3
23.0;6.8;64.5
23.0;6.8;65.3
24.0;6.8;64.2
24.0;6.8;64.0
24.0;6.8;64.1
